Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
MX-2014-MS1736539-41780,5/21/2014,5/23/2014,Second Class,MS-1736539,TEC-PH-5355,Technology,Phones,2544.24,6,0.0,992.16
CA-2013-AB10105140-41585,11/7/2013,11/12/2013,Standard Class,AB-101051402,OFF-AR-5156,Office Supplies,Art,23.64,3,0.2,5.32
ES-2015-DH13675139-42182,6/27/2015,6/28/2015,First Class,DH-13675139,FUR-BO-5763,Furniture,Bookcases,1314.45,3,0.0,341.73
CA-2015-AB10105140-42267,9/20/2015,9/26/2015,Standard Class,AB-101051404,OFF-ST-3078,Office Supplies,Storage,12.62,2,0.2,-2.52
MX-2014-HE1480018-41845,7/25/2014,7/28/2014,First Class,HE-1480018,FUR-TA-4647,Furniture,Tables,980.32,2,0.2,110.28
CA-2015-AB10105140-42328,11/20/2015,11/24/2015,Standard Class,AB-101051408,OFF-BI-4346,Office Supplies,Binders,21.96,2,0.0,10.76
IN-2012-SB2017027-41208,10/26/2012,10/28/2012,Second Class,SB-2017027,FUR-BO-4851,Furniture,Bookcases,2470.5,6,0.0,518.76
CA-2013-AB10105140-41585,11/7/2013,11/12/2013,Standard Class,AB-101051402,OFF-BI-3308,Office Supplies,Binders,32.06,10,0.8,-51.3
IN-2013-VT2170092-41634,12/26/2013,12/27/2013,First Class,VT-2170092,FUR-BO-5949,Furniture,Bookcases,877.02,2,0.0,105.24
CA-2012-AB10105140-41262,12/19/2012,12/22/2012,First Class,AB-101051402,OFF-LA-3206,Office Supplies,Labels,3.69,1,0.0,1.73
IN-2013-BC1112592-41401,5/7/2013,5/10/2013,First Class,BC-1112592,TEC-CO-4576,Technology,Copiers,1917.36,6,0.0,747.72
IN-2012-NF1859527-40916,1/8/2012,1/12/2012,Second Class,NF-1859527,TEC-MA-5548,Technology,Machines,2173.5,7,0.0,260.82
CA-2014-AH10120140-41992,12/19/2014,12/22/2014,First Class,AH-101201404,FUR-TA-4841,Furniture,Tables,377.45,5,0.5,-264.22
CA-2015-AH10120140-42103,4/9/2015,4/13/2015,Standard Class,AH-101201404,OFF-PA-6497,Office Supplies,Paper,195.76,4,0.0,97.88
IT-2012-RB19330120-41077,6/17/2012,6/19/2012,Second Class,RB-19330120,FUR-BO-4860,Furniture,Bookcases,1814.25,5,0.0,653.1
ES-2013-CS11950124-41283,1/9/2013,1/10/2013,First Class,CS-11950124,OFF-AP-3577,Office Supplies,Appliances,1293.68,5,0.5,-776.33
ES-2015-BW11110120-42046,2/11/2015,2/15/2015,Standard Class,BW-11110120,OFF-AP-3868,Office Supplies,Appliances,2477.55,5,0.0,1040.55
CA-2012-AH10120140-41107,7/17/2012,7/17/2012,Same Day,AH-101201404,FUR-CH-5428,Furniture,Chairs,259.14,4,0.2,-25.91
IN-2013-LW1682558-41376,4/12/2013,4/14/2013,Second Class,LW-1682558,TEC-CO-4789,Technology,Copiers,723.3,2,0.0,332.7
ES-2015-RD19585120-42007,1/3/2015,1/4/2015,Same Day,RD-19585120,TEC-CO-3681,Technology,Copiers,2097.12,8,0.0,188.64
CA-2015-AH10120140-42103,4/9/2015,4/13/2015,Standard Class,AH-101201404,OFF-PA-6441,Office Supplies,Paper,244.55,5,0.0,114.94
IN-2015-BT1168066-42351,12/13/2015,12/19/2015,Standard Class,BT-1168066,OFF-AP-4508,Office Supplies,Appliances,3242.88,6,0.0,421.56
CA-2015-AH10120140-42188,7/3/2015,7/6/2015,First Class,AH-101201402,OFF-PA-6361,Office Supplies,Paper,163.96,5,0.2,59.44
CA-2015-AH10120140-42234,8/18/2015,8/24/2015,Standard Class,AH-101201408,TEC-AC-5097,Technology,Accessories,98.16,6,0.0,9.82
IT-2015-TB2117564-42284,10/7/2015,10/8/2015,First Class,TB-2117564,FUR-BO-5972,Furniture,Bookcases,597.36,4,0.0,226.92
UP-2014-MD7860137-41810,6/20/2014,6/24/2014,Standard Class,MD-7860137,OFF-AP-4498,Office Supplies,Appliances,3955.14,14,0.0,1383.9
IN-2015-JH1618059-42196,7/11/2015,7/14/2015,First Class,JH-1618059,FUR-BO-3887,Furniture,Bookcases,796.82,6,0.07,231.26
ES-2015-CC1214548-42118,4/24/2015,4/27/2015,Second Class,CC-1214548,TEC-AC-4186,Technology,Accessories,2305.26,9,0.0,922.05
MX-2012-XP2186539-41032,5/3/2012,5/7/2012,Standard Class,XP-2186539,FUR-TA-4713,Furniture,Tables,2833.76,10,0.2,35.36
IN-2012-TS2137058-41187,10/5/2012,10/9/2012,Standard Class,TS-2137058,OFF-AP-3575,Office Supplies,Appliances,2077.32,4,0.0,581.64
MX-2015-ML1741031-42320,11/12/2015,11/16/2015,Standard Class,ML-1741031,FUR-BO-3892,Furniture,Bookcases,1916.88,7,0.0,939.26
MX-2015-MY1829593-42355,12/17/2015,12/19/2015,First Class,MY-1829593,FUR-BO-3903,Furniture,Bookcases,1212.5,5,0.0,606.2
CA-2015-AH10120140-42234,8/18/2015,8/24/2015,Standard Class,AH-101201408,OFF-BI-4358,Office Supplies,Binders,102.93,3,0.0,48.38
ES-2014-BS1166545-41734,4/5/2014,4/8/2014,First Class,BS-1166545,TEC-PH-3147,Technology,Phones,1622.57,3,0.15,133.61
IN-2015-NL1831092-42266,9/19/2015,9/19/2015,Same Day,NL-1831092,TEC-CO-3706,Technology,Copiers,856.44,6,0.0,222.66
CA-2014-AH10120140-41992,12/19/2014,12/22/2014,First Class,AH-101201404,OFF-BI-6345,Office Supplies,Binders,45.24,4,0.7,-30.16
IT-2015-CA1196548-42195,7/10/2015,7/14/2015,Second Class,CA-1196548,FUR-BO-5942,Furniture,Bookcases,1361.04,9,0.1,196.53
IN-2015-QJ1925527-42283,10/6/2015,10/12/2015,Standard Class,QJ-1925527,TEC-CO-3709,Technology,Copiers,3391.74,9,0.0,271.08
MX-2014-RE1945036-41791,6/1/2014,6/7/2014,Standard Class,RE-1945036,TEC-PH-5841,Technology,Phones,2375.3,7,0.2,-207.84
SF-2013-CP2085117-41506,8/20/2013,8/22/2013,First Class,CP-2085117,FUR-BO-5972,Furniture,Bookcases,889.02,6,0.0,320.04
RS-2012-JK5730108-41150,8/29/2012,8/29/2012,Same Day,JK-5730108,FUR-TA-3759,Furniture,Tables,1782.48,4,0.0,873.36
ES-2013-HZ1495045-41612,12/4/2013,12/5/2013,First Class,HZ-1495045,TEC-CO-4568,Technology,Copiers,667.77,3,0.15,274.92
ID-2015-AR105707-42290,10/13/2015,10/18/2015,Standard Class,AR-105707,TEC-CO-4791,Technology,Copiers,1612.85,5,0.1,394.25
IT-2014-EH14005120-41992,12/19/2014,12/21/2014,Second Class,EH-14005120,OFF-ST-6248,Office Supplies,Storage,845.21,7,0.1,-9.49
IN-2013-JR1570058-41441,6/16/2013,6/22/2013,Standard Class,JR-1570058,OFF-AP-4958,Office Supplies,Appliances,2799.63,9,0.0,391.77
IN-2014-PL1892588-41871,8/20/2014,8/20/2014,Same Day,PL-1892588,OFF-AP-4958,Office Supplies,Appliances,1549.13,6,0.17,-56.11
MX-2013-TC2114582-41446,6/21/2013,6/25/2013,Standard Class,TC-2114582,TEC-PH-5842,Technology,Phones,1696.4,4,0.0,67.84
MX-2013-DG1330082-41417,5/23/2013,5/25/2013,First Class,DG-1330082,OFF-AP-4500,Office Supplies,Appliances,935.5,5,0.0,168.3
ES-2014-LW1699045-41759,4/30/2014,5/3/2014,First Class,LW-1699045,TEC-MA-5016,Technology,Machines,2036.81,9,0.15,359.3
ES-2013-Dl1360045-41440,6/15/2013,6/15/2013,Same Day,Dl-1360045,TEC-AC-5135,Technology,Accessories,980.52,4,0.0,176.4
CA-2014-AH10120140-41992,12/19/2014,12/22/2014,First Class,AH-101201404,OFF-AR-5289,Office Supplies,Art,18.69,4,0.2,2.34
ES-2014-SC2009545-41991,12/18/2014,12/22/2014,Standard Class,SC-2009545,TEC-CO-4767,Technology,Copiers,1654.64,8,0.15,681.2
ID-2015-EB1393059-42206,7/21/2015,7/25/2015,Standard Class,EB-1393059,FUR-CH-4530,Furniture,Chairs,2063.77,6,0.27,141.19
MO-2014-GP474086-41678,2/8/2014,2/9/2014,First Class,GP-474086,TEC-PH-3786,Technology,Phones,1457.28,8,0.0,568.32
IN-2012-SB2017027-41208,10/26/2012,10/28/2012,Second Class,SB-2017027,TEC-CO-4765,Technology,Copiers,1693.23,7,0.0,829.5
CA-2014-AH10120140-41992,12/19/2014,12/22/2014,First Class,AH-101201404,TEC-PH-5163,Technology,Phones,28.68,3,0.2,-7.17
MX-2014-SM2000518-41696,2/26/2014,3/1/2014,First Class,SM-2000518,FUR-TA-3761,Furniture,Tables,1411.2,6,0.2,405.72
IT-2012-JR1567048-41238,11/25/2012,11/29/2012,Standard Class,JR-1567048,OFF-AP-4745,Office Supplies,Appliances,2039.8,4,0.1,-113.36
IN-2013-CM1216027-41506,8/20/2013,8/24/2013,Standard Class,CM-1216027,TEC-PH-3148,Technology,Phones,5737.5,9,0.0,630.99
IN-2013-DL129257-41418,5/24/2013,5/28/2013,Standard Class,DL-129257,TEC-CO-3587,Technology,Copiers,1641.09,7,0.1,473.91
MX-2012-FM1429065-41216,11/3/2012,11/7/2012,Standard Class,FM-1429065,FUR-BO-4849,Furniture,Bookcases,1380.9,5,0.0,303.7
IN-2012-DP1316558-41173,9/21/2012,9/26/2012,Second Class,DP-1316558,TEC-PH-5839,Technology,Phones,1917.0,3,0.0,690.12
IN-2014-CK1259592-41929,10/17/2014,10/19/2014,Second Class,CK-1259592,FUR-BO-4851,Furniture,Bookcases,823.5,2,0.0,172.92
CA-2014-AH10120140-41992,12/19/2014,12/22/2014,First Class,AH-101201404,TEC-AC-6078,Technology,Accessories,112.78,3,0.2,-8.46
IN-2014-GM1444027-41795,6/5/2014,6/9/2014,Standard Class,GM-1444027,TEC-PH-5842,Technology,Phones,3180.75,5,0.0,1081.35
ES-2014-CM1183045-41773,5/14/2014,5/16/2014,Second Class,CM-1183045,TEC-MA-5502,Technology,Machines,2910.19,11,0.15,-68.72
CA-2014-AH10120140-41992,12/19/2014,12/22/2014,First Class,AH-101201404,OFF-LA-3327,Office Supplies,Labels,15.94,4,0.2,5.18
CA-2015-AH10120140-42188,7/3/2015,7/6/2015,First Class,AH-101201402,OFF-BI-6393,Office Supplies,Binders,5.23,4,0.8,-8.11
IN-2014-MM1726027-41933,10/21/2014,10/24/2014,Second Class,MM-1726027,TEC-PH-3787,Technology,Phones,910.35,5,0.0,391.35
ES-2015-ME17320139-42227,8/11/2015,8/14/2015,First Class,ME-17320139,FUR-TA-5055,Furniture,Tables,856.68,2,0.0,274.08
MX-2014-CS1249082-41763,5/4/2014,5/8/2014,Standard Class,CS-1249082,FUR-CH-5776,Furniture,Chairs,1731.07,7,0.2,-238.03
IT-2014-GH14410120-41835,7/15/2014,7/15/2014,Same Day,GH-14410120,TEC-PH-5359,Technology,Phones,1330.99,12,0.1,-103.61
CA-2014-AH10120140-41992,12/19/2014,12/22/2014,First Class,AH-101201404,OFF-PA-3507,Office Supplies,Paper,11.65,2,0.2,3.79
MX-2015-MC1763536-42340,12/2/2015,12/6/2015,Second Class,MC-1763536,TEC-AC-5894,Technology,Accessories,1914.08,14,0.2,669.76
MX-2015-VT2170018-42012,1/8/2015,1/13/2015,Standard Class,VT-2170018,TEC-PH-3148,Technology,Phones,3393.12,8,0.0,101.76
CA-2014-AH10120140-41821,7/1/2014,7/4/2014,Second Class,AH-101201402,TEC-AC-4945,Technology,Accessories,50.12,7,0.2,-0.63
IN-2015-SJ2021527-42182,6/27/2015,6/27/2015,Same Day,SJ-2021527,TEC-CO-4789,Technology,Copiers,1446.6,4,0.0,665.4
IN-2012-CD1192027-40979,3/11/2012,3/16/2012,Standard Class,CD-1192027,FUR-CH-5442,Furniture,Chairs,3272.01,7,0.0,1537.83
ID-2014-TA21385102-41654,1/15/2014,1/21/2014,Standard Class,TA-21385102,OFF-AP-4744,Office Supplies,Appliances,3386.86,7,0.15,-597.68
IN-2013-DP131057-41514,8/28/2013,9/2/2013,Second Class,DP-131057,OFF-AP-4959,Office Supplies,Appliances,2498.53,9,0.1,499.45
ES-2012-DJ88887148-41231,11/18/2012,11/20/2012,Second Class,DJ-88887148,TEC-PH-5248,Technology,Phones,728.53,7,0.4,-133.73
QA-2015-LM7065105-42362,12/24/2015,12/28/2015,Standard Class,LM-7065105,TEC-PH-5268,Technology,Phones,2575.92,4,0.0,772.68
ES-2013-AR1051064-41441,6/16/2013,6/20/2013,Standard Class,AR-1051064,FUR-BO-3639,Furniture,Bookcases,2546.46,7,0.0,381.78
IN-2014-JH1591066-41831,7/11/2014,7/15/2014,Standard Class,JH-1591066,FUR-BO-3627,Furniture,Bookcases,2888.76,7,0.0,173.25
IN-2013-PC1900078-41416,5/22/2013,5/25/2013,Second Class,PC-1900078,TEC-AC-5896,Technology,Accessories,1031.4,4,0.0,185.64
ES-2015-CM12235139-42221,8/5/2015,8/9/2015,Standard Class,CM-12235139,TEC-PH-3800,Technology,Phones,1237.44,8,0.0,74.16
CG-2015-DK337533-42228,8/12/2015,8/15/2015,Second Class,DK-337533,TEC-MA-6149,Technology,Machines,1018.32,4,0.0,183.24
ES-2013-NM18520120-41634,12/26/2013,12/28/2013,Second Class,NM-18520120,OFF-SU-3001,Office Supplies,Supplies,600.6,13,0.0,131.82
ES-2014-EG1390045-41644,1/5/2014,1/10/2014,Standard Class,EG-1390045,FUR-BO-5760,Furniture,Bookcases,2756.94,7,0.1,1163.88
ID-2015-AH100757-42367,12/29/2015,12/31/2015,First Class,AH-100757,OFF-AP-4743,Office Supplies,Appliances,1534.87,3,0.1,-102.41
IN-2014-AS1063092-41989,12/16/2014,12/20/2014,Standard Class,AS-1063092,TEC-PH-5268,Technology,Phones,6439.8,10,0.0,2447.1
IN-2014-DK1289559-41697,2/27/2014,3/4/2014,Standard Class,DK-1289559,TEC-CO-5991,Technology,Copiers,1781.14,8,0.07,-134.06
US-2013-CL1189018-41459,7/4/2013,7/4/2013,Same Day,CL-1189018,TEC-PH-5839,Technology,Phones,1363.2,8,0.6,-1806.24
ES-2013-CA12265139-41506,8/20/2013,8/24/2013,Standard Class,CA-12265139,FUR-CH-4531,Furniture,Chairs,3315.27,7,0.0,961.38
CA-2015-AH10120140-42309,11/1/2015,11/5/2015,Standard Class,AH-101201402,OFF-AR-5331,Office Supplies,Art,5.25,2,0.2,0.59
ES-2013-DB1297045-41458,7/3/2013,7/7/2013,Standard Class,DB-1297045,TEC-MA-5546,Technology,Machines,2123.03,8,0.15,124.79
ES-2015-PC1900048-42337,11/29/2015,12/4/2015,Standard Class,PC-1900048,TEC-CO-6011,Technology,Copiers,2478.84,7,0.0,272.58
IN-2012-VS218207-41006,4/7/2012,4/12/2012,Standard Class,VS-218207,OFF-AP-4736,Office Supplies,Appliances,1894.54,4,0.1,505.18
CA-2015-AS10135140-42328,11/20/2015,11/23/2015,First Class,AS-101351406,OFF-BI-3307,Office Supplies,Binders,41.28,6,0.2,13.93
CA-2013-AS13523-41403,5/9/2013,5/13/2013,Standard Class,AS-13523,OFF-ST-5695,Office Supplies,Storage,187.02,6,0.0,26.1
IN-2013-JR1567027-41597,11/19/2013,11/23/2013,Standard Class,JR-1567027,TEC-CO-3678,Technology,Copiers,1317.9,5,0.0,0.0
ES-2015-NF1847548-42248,9/1/2015,9/1/2015,Same Day,NF-1847548,TEC-CO-4574,Technology,Copiers,1350.09,7,0.0,256.41
IN-2014-MF1766527-41947,11/4/2014,11/8/2014,Second Class,MF-1766527,TEC-MA-4205,Technology,Machines,1839.18,7,0.0,238.98
CA-2015-AS10135140-42328,11/20/2015,11/23/2015,First Class,AS-101351406,OFF-PA-6448,Office Supplies,Paper,13.36,2,0.0,6.41
ES-2014-EB13930139-41962,11/19/2014,11/24/2014,Standard Class,EB-13930139,TEC-PH-5355,Technology,Phones,1908.18,3,0.0,820.44
MX-2015-EB1397518-42369,12/31/2015,1/3/2016,Second Class,EB-1397518,TEC-CO-3707,Technology,Copiers,1264.47,5,0.002,301.47
CA-2014-AS10135140-41957,11/14/2014,11/20/2014,Standard Class,AS-101351404,FUR-FU-4070,Furniture,Furnishings,4.18,1,0.0,1.5
ES-2013-JH1582048-41306,2/1/2013,2/4/2013,First Class,JH-1582048,TEC-PH-5836,Technology,Phones,965.16,7,0.0,463.26
IT-2014-MV1748545-41717,3/19/2014,3/19/2014,Same Day,MV-1748545,OFF-ST-4267,Office Supplies,Storage,748.12,4,0.1,282.52
ES-2013-JW1595545-41354,3/21/2013,3/23/2013,Second Class,JW-1595545,FUR-BO-5953,Furniture,Bookcases,943.87,7,0.1,209.71
IN-2015-LA1678027-42148,5/24/2015,5/29/2015,Second Class,LA-1678027,FUR-BO-3901,Furniture,Bookcases,1447.44,4,0.0,43.32
ES-2014-FM1421564-41804,6/14/2014,6/16/2014,First Class,FM-1421564,TEC-AC-3402,Technology,Accessories,1552.5,6,0.0,62.1
CA-2012-AB10150140-40972,3/4/2012,3/7/2012,Second Class,AB-101501406,TEC-AC-5140,Technology,Accessories,479.97,3,0.0,177.59
CA-2012-AB10150140-40972,3/4/2012,3/7/2012,Second Class,AB-101501406,OFF-PA-6441,Office Supplies,Paper,97.82,2,0.0,45.98
CA-2012-AB10150140-40972,3/4/2012,3/7/2012,Second Class,AB-101501406,OFF-AR-5325,Office Supplies,Art,59.52,3,0.0,15.48
MX-2014-MC1757518-41982,12/9/2014,12/11/2014,Second Class,MC-1757518,FUR-CH-4654,Furniture,Chairs,919.26,3,0.0,266.58
MX-2014-MC1763582-41921,10/9/2014,10/14/2014,Standard Class,MC-1763582,TEC-PH-3806,Technology,Phones,3045.84,7,0.0,1035.58
IN-2014-CR126257-41928,10/16/2014,10/18/2014,First Class,CR-126257,TEC-PH-3149,Technology,Phones,766.87,2,0.4,114.97
MO-2012-JF541586-41266,12/23/2012,12/27/2012,Second Class,JF-541586,FUR-TA-3342,Furniture,Tables,2880.18,6,0.0,115.2
MX-2014-AH1021018-41745,4/16/2014,4/19/2014,First Class,AH-1021018,OFF-AP-4736,Office Supplies,Appliances,1403.36,4,0.0,449.04
US-2012-LH1675036-41129,8/8/2012,8/8/2012,Same Day,LH-1675036,OFF-AP-4743,Office Supplies,Appliances,1819.1,6,0.2,500.18
CA-2012-AB10150140-40972,3/4/2012,3/7/2012,Second Class,AB-101501406,OFF-BI-4378,Office Supplies,Binders,49.63,6,0.2,16.75
IN-2012-PO1919527-41200,10/18/2012,10/23/2012,Standard Class,PO-1919527,FUR-TA-3413,Furniture,Tables,2018.33,9,0.3,-576.91
IN-2012-MG1820558-40962,2/23/2012,2/26/2012,First Class,MG-1820558,FUR-BO-4850,Furniture,Bookcases,2065.5,5,0.0,41.25
IN-2012-BM1178527-40977,3/9/2012,3/11/2012,First Class,BM-1178527,TEC-CO-3598,Technology,Copiers,1274.16,4,0.0,382.2
IN-2015-KD1634558-42029,1/25/2015,1/29/2015,Standard Class,KD-1634558,FUR-BO-4849,Furniture,Bookcases,2485.62,6,0.0,795.24
IT-2015-TS21610139-42173,6/18/2015,6/18/2015,Same Day,TS-21610139,OFF-AP-3576,Office Supplies,Appliances,1560.24,3,0.0,421.2
IN-2012-AR1051027-41266,12/23/2012,12/29/2012,Standard Class,AR-1051027,TEC-PH-3807,Technology,Phones,3271.2,5,0.0,1341.15
US-2014-PG1889582-41647,1/8/2014,1/11/2014,Second Class,PG-1889582,FUR-CH-5443,Furniture,Chairs,751.49,3,0.2,-112.75
MX-2014-LC1705051-41643,1/4/2014,1/10/2014,Standard Class,LC-1705051,TEC-PH-5841,Technology,Phones,2120.8,5,0.0,275.7
ES-2015-DJ1342045-42035,1/31/2015,2/4/2015,Standard Class,DJ-1342045,TEC-MA-5547,Technology,Machines,2102.83,8,0.15,321.55
ES-2012-HK1489045-41216,11/3/2012,11/5/2012,Second Class,HK-1489045,TEC-MA-5020,Technology,Machines,820.49,8,0.15,183.29
CA-2015-AB10150140-42252,9/5/2015,9/9/2015,Standard Class,AB-101501406,TEC-AC-6341,Technology,Accessories,91.96,4,0.0,39.54
TZ-2014-HH5010129-41906,9/24/2014,9/24/2014,Same Day,HH-5010129,OFF-AP-4490,Office Supplies,Appliances,553.44,8,0.0,16.56
IN-2012-RR193157-41081,6/21/2012,6/26/2012,Standard Class,RR-193157,TEC-CO-3596,Technology,Copiers,1718.17,6,0.1,610.81
ES-2013-SH2063548-41516,8/30/2013,9/2/2013,Second Class,SH-2063548,FUR-TA-5057,Furniture,Tables,2794.25,5,0.35,515.75
ES-2014-SV2078545-41807,6/17/2014,6/19/2014,First Class,SV-2078545,FUR-CH-5380,Furniture,Chairs,1242.54,3,0.1,345.15
CA-2015-AB10150140-42328,11/20/2015,11/22/2015,Second Class,AB-101501402,OFF-AR-3551,Office Supplies,Art,99.14,4,0.2,8.67
IN-2013-DV1346527-41626,12/18/2013,12/22/2013,Second Class,DV-1346527,TEC-PH-5355,Technology,Phones,1274.7,2,0.0,165.66
MO-2014-RP985586-41907,9/25/2014,10/1/2014,Standard Class,RP-985586,TEC-AC-3405,Technology,Accessories,1553.76,6,0.0,730.26
MX-2015-NF1838582-42087,3/24/2015,3/28/2015,Standard Class,NF-1838582,FUR-TA-3359,Furniture,Tables,2205.57,8,0.2,689.09
CA-2014-AB10150140-41670,1/31/2014,2/2/2014,Second Class,AB-101501402,OFF-PA-6553,Office Supplies,Paper,15.55,3,0.2,5.44
ES-2012-LR1703548-41245,12/2/2012,12/2/2012,Same Day,LR-1703548,TEC-PH-5269,Technology,Phones,3227.7,5,0.0,742.35
IN-2015-DR1294058-42152,5/28/2015,6/1/2015,Standard Class,DR-1294058,FUR-CH-5441,Furniture,Chairs,1395.0,3,0.0,237.15
ES-2015-AF1087048-42169,6/14/2015,6/17/2015,Second Class,AF-1087048,FUR-TA-3348,Furniture,Tables,2291.84,7,0.35,-1128.44
CF-2012-IM5055106-41224,11/11/2012,11/15/2012,Standard Class,IM-5055106,FUR-BO-3625,Furniture,Bookcases,1660.8,4,0.0,83.04
ID-2014-VG2180527-41790,5/31/2014,6/5/2014,Standard Class,VG-2180527,FUR-TA-3765,Furniture,Tables,2436.67,4,0.3,-487.37
CA-2012-AB10150140-40972,3/4/2012,3/7/2012,Second Class,AB-101501406,OFF-SU-2972,Office Supplies,Supplies,18.62,2,0.0,5.4
RS-2012-AS285108-41137,8/16/2012,8/18/2012,First Class,AS-285108,FUR-CH-4558,Furniture,Chairs,954.6,10,0.0,152.7
MX-2013-DK1298539-41339,3/6/2013,3/11/2013,Standard Class,DK-1298539,OFF-AP-4966,Office Supplies,Appliances,1903.0,5,0.0,57.0
CA-2015-AB10150140-42328,11/20/2015,11/22/2015,Second Class,AB-101501402,OFF-PA-6453,Office Supplies,Paper,16.9,4,0.2,5.28
ES-2015-RW1954096-42222,8/6/2015,8/6/2015,Same Day,RW-1954096,TEC-CO-3596,Technology,Copiers,1590.9,5,0.0,508.95
IZ-2015-EH418561-42173,6/18/2015,6/21/2015,First Class,EH-418561,FUR-BO-3640,Furniture,Bookcases,1467.36,4,0.0,469.44
IN-2015-ML1739559-42369,12/31/2015,1/1/2016,First Class,ML-1739559,FUR-BO-5787,Furniture,Bookcases,1091.28,3,0.07,46.92
MX-2013-BF1121593-41541,9/24/2013,9/28/2013,Second Class,BF-1121593,TEC-CO-3609,Technology,Copiers,2014.36,8,0.002,419.8
CG-2014-MB730533-41688,2/18/2014,2/23/2014,Second Class,MB-730533,FUR-TA-3777,Furniture,Tables,3877.68,8,0.0,930.48
CA-2015-AB10150140-42328,11/20/2015,11/22/2015,Second Class,AB-101501402,OFF-SU-2971,Office Supplies,Supplies,6.67,1,0.2,0.5
CA-2015-AB10150140-42328,11/20/2015,11/22/2015,Second Class,AB-101501402,FUR-FU-6223,Furniture,Furnishings,15.99,2,0.6,-13.99
IN-2015-KN164507-42332,11/24/2015,11/26/2015,First Class,KN-164507,TEC-PH-3147,Technology,Phones,2863.35,5,0.1,858.9
IN-2015-HR14770102-42270,9/23/2015,9/29/2015,Standard Class,HR-14770102,FUR-CH-4531,Furniture,Chairs,2841.66,8,0.25,189.42
ES-2015-CK1276045-42312,11/4/2015,11/7/2015,First Class,CK-1276045,TEC-MA-6140,Technology,Machines,765.46,3,0.15,-36.08
IN-2015-PB192107-42248,9/1/2015,9/4/2015,First Class,PB-192107,OFF-AP-4738,Office Supplies,Appliances,1887.84,4,0.1,0.0
CA-2013-AB10150140-41527,9/10/2013,9/15/2013,Standard Class,AB-101501402,OFF-PA-6508,Office Supplies,Paper,14.94,3,0.0,7.02
CA-2014-AB16523-41660,1/21/2014,1/21/2014,Same Day,AB-16523,OFF-AR-3475,Office Supplies,Art,410.88,8,0.0,78.0
MX-2015-AA1048031-42111,4/17/2015,4/20/2015,Second Class,AA-1048031,OFF-AP-4508,Office Supplies,Appliances,1801.6,5,0.0,180.1
IT-2014-EB1384045-41706,3/8/2014,3/8/2014,Same Day,EB-1384045,TEC-PH-3785,Technology,Phones,779.28,5,0.15,-0.12
AG-2012-RO97803-40964,2/25/2012,2/25/2012,Same Day,RO-97803,TEC-MA-4197,Technology,Machines,613.26,2,0.0,202.32
CA-2013-AB10165140-41361,3/28/2013,4/2/2013,Standard Class,AB-101651404,TEC-AC-4870,Technology,Accessories,166.24,1,0.0,24.94
IN-2015-MR175457-42263,9/16/2015,9/20/2015,Second Class,MR-175457,FUR-CH-4656,Furniture,Chairs,1837.56,4,0.0,275.52
ES-2014-SP2092064-41828,7/8/2014,7/11/2014,First Class,SP-2092064,OFF-AP-4743,Office Supplies,Appliances,3979.29,7,0.0,1989.54
CA-2013-AB10165140-41450,6/25/2013,7/1/2013,Standard Class,AB-101651404,OFF-ST-6293,Office Supplies,Storage,304.23,3,0.0,9.13
MX-2014-AH1046593-42004,12/31/2014,1/1/2015,First Class,AH-1046593,TEC-CO-4792,Technology,Copiers,1198.3,5,0.002,165.6
CA-2015-AB10165140-42263,9/16/2015,9/21/2015,Standard Class,AB-101651408,OFF-PA-6443,Office Supplies,Paper,163.96,5,0.2,59.44
IN-2015-AH105857-42033,1/29/2015,2/2/2015,Standard Class,AH-105857,FUR-BO-4849,Furniture,Bookcases,1864.22,5,0.1,455.57
TU-2012-CV2805134-41159,9/7/2012,9/9/2012,Second Class,CV-2805134,FUR-CH-4530,Furniture,Chairs,1142.64,6,0.6,-571.32
IT-2015-JK1532545-42052,2/17/2015,2/21/2015,Standard Class,JK-1532545,FUR-BO-3904,Furniture,Bookcases,1630.8,5,0.1,18.0
LH-2013-RB943575-41424,5/30/2013,6/2/2013,First Class,RB-943575,TEC-PH-3805,Technology,Phones,1172.66,6,0.7,-1172.74
IR-2014-AG52560-41641,1/2/2014,1/4/2014,Second Class,AG-52560,TEC-PH-5264,Technology,Phones,2021.88,14,0.0,323.4
MX-2013-AR1034582-41601,11/23/2013,11/25/2013,First Class,AR-1034582,FUR-BO-5786,Furniture,Bookcases,836.93,4,0.2,230.13
SA-2015-MW8220110-42105,4/11/2015,4/17/2015,Standard Class,MW-8220110,TEC-PH-3806,Technology,Phones,1302.78,2,0.0,286.56
EG-2013-AH21038-41489,8/3/2013,8/7/2013,Standard Class,AH-21038,OFF-AP-3578,Office Supplies,Appliances,2243.88,4,0.0,246.72
IN-2015-FC142457-42326,11/18/2015,11/22/2015,Second Class,FC-142457,TEC-PH-3152,Technology,Phones,1221.56,11,0.1,325.61
IN-2012-ML1741027-41255,12/12/2012,12/16/2012,Standard Class,ML-1741027,OFF-AP-3875,Office Supplies,Appliances,1609.29,3,0.0,241.38
ID-2015-TH212357-42175,6/20/2015,6/23/2015,Second Class,TH-212357,TEC-CO-6000,Technology,Copiers,1596.51,6,0.1,-53.37
